id,global_region,Country,Region,construction_period_start,construction_period_end,steel,copper,aluminum,unspecified_metal,metal_based,wood,paper_cardboard,straw,biomass_based,concrete,cement,aggregates,cca,brick,mortar_plaster,mineral_fill,plaster_board_gypsum,Adobe,Asphalt,Bitumen,natural_stone,cement_asbestos,Clay,siding_unspecified,other_construction_materials,Ceramics,Glass,Plastics,Polystyrene,PVC,Lineoleum,Carpet,Heraklith,Mineral_wool,insulation_unspecified,other_unspecified_material,other_materials,total,building_description,no_floors,Occupation,building_type,label,measurement_type,urban_rural,floor_area_type,Authors,publication_year,publication_title,publication_outlet,copyright,DOI,URL,comment_scope,comment_conversion,comment_aggregation,comment_primary,comment_secondary,data_entry,,climate_classification,equator_distance,heating_degree_days_0,heating_degree_days_1,cooling_degree_days_0,cooling_degree_days_1,country_land_area,population_0,Notes..population_0,population_1,urbanization_0,urbanization_1,gdp_0,gdp_1,hdi_0,hdi_1
225,Europe,Sweden,NA,1880,1901,14,NA,NA,NA,14,204,NA,NA,204,unspecified,NA,312,312,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,0,NA,NA,4,534,"MFH, Wooden",2,residential,MFH,w,NULL,NA,gross,"Gontia, Paul; Nﾃ､geli, Claudio; Rosado, Leonardo; Kalmykova, Yuliya; ﾃ・EEEsterbring, Magnus",2018,Material-intensity database of residential buildings: A case-study of Sweden in the international context,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2017.11.022,https://doi.org/10.1016/j.resconrec.2017.11.022,NULL,NULL,"Brick is originally ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",,"Heating Degree Days: No data before 1948, HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: No data before 1948, CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,,"Dfb,Dfc",6896,NA,4100.45025,NA,71.1750025,410335,4572,NA,5156,NA,0.657,2118,3550,NULL,NULL
226,Europe,Sweden,NA,1880,1901,17,NA,NA,NA,17,192,NA,NA,192,63,NA,277,340,38,NA,320,NA,NA,NA,NA,NA,NA,NA,NA,358,NA,6,NA,NA,NA,NA,NA,NA,0,NA,NA,6,913,"MFH, Wooden",2,residential,MFH,w,NULL,NA,gross,"Gontia, Paul; Nﾃ､geli, Claudio; Rosado, Leonardo; Kalmykova, Yuliya; ﾃ・EEEsterbring, Magnus",2018,Material-intensity database of residential buildings: A case-study of Sweden in the international context,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2017.11.022,https://doi.org/10.1016/j.resconrec.2017.11.022,NULL,NULL,"Brick is originally ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",,"Heating Degree Days: No data before 1948, HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: No data before 1948, CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,,"Dfb,Dfc",6896,NA,4100.45025,NA,71.1750025,410335,4572,NA,5156,NA,0.657,2118,3550,NULL,NULL
227,Europe,Sweden,NA,1890,1911,0,NA,NA,NA,NA,280,NA,NA,280,unspecified,NA,0,NA,89,NA,116,NA,NA,NA,3,NA,NA,NA,NA,208,NA,4,NA,NA,NA,NA,NA,NA,0,NA,NA,4,492,"MFH, Wooden",2,residential,MFH,w,NULL,NA,gross,"Gontia, Paul; Nﾃ､geli, Claudio; Rosado, Leonardo; Kalmykova, Yuliya; ﾃ・EEEsterbring, Magnus",2018,Material-intensity database of residential buildings: A case-study of Sweden in the international context,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2017.11.022,https://doi.org/10.1016/j.resconrec.2017.11.022,NULL,NULL,"Brick is originally ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",,"Heating Degree Days: No data before 1948, HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: No data before 1948, CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,,"Dfb,Dfc",6896,NA,4100.45025,NA,71.1750025,410335,4780,NA,5542,NA,0.657,2520,4516,NULL,NULL
228,Europe,Sweden,NA,1920,1931,63,NA,NA,NA,63,167,NA,NA,167,399,NA,118,517,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,3,NA,NA,NA,NA,NA,NA,0,NA,NA,3,769,"MFH, Wooden",3,residential,MFH,w,NULL,NA,gross,"Gontia, Paul; Nﾃ､geli, Claudio; Rosado, Leonardo; Kalmykova, Yuliya; ﾃ・EEEsterbring, Magnus",2018,Material-intensity database of residential buildings: A case-study of Sweden in the international context,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2017.11.022,https://doi.org/10.1016/j.resconrec.2017.11.022,NULL,NULL,"Brick is originally ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",,"Heating Degree Days: No data before 1948, HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: No data before 1948, CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,,"Dfb,Dfc",6896,NA,4100.45025,NA,71.1750025,410335,5876,NA,6152,NA,0.657,4474,5168,NULL,NULL
229,Europe,Sweden,NA,1930,1951,68,NA,NA,NA,68,187,NA,NA,187,303,NA,81,384,16,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,21,NA,5,NA,NA,NA,NA,NA,NA,0,NA,NA,5,665,"MFH, Wooden",3,residential,MFH,w,NULL,NA,gross,"Gontia, Paul; Nﾃ､geli, Claudio; Rosado, Leonardo; Kalmykova, Yuliya; ﾃ・EEEsterbring, Magnus",2018,Material-intensity database of residential buildings: A case-study of Sweden in the international context,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2017.11.022,https://doi.org/10.1016/j.resconrec.2017.11.022,NULL,NULL,"Brick is originally ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",,"Heating Degree Days: HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,,"Dfb,Dfc",6896,4100.45025,4297.65,71.1750025,48.7475025,410335,6131,NA,7070,NA,0.657,5291,9078,NULL,NULL
230,Europe,Sweden,NA,1990,2001,428,NA,NA,NA,428,44,NA,NA,44,295,NA,0,295,0,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,35,NA,5,NA,0.4,NA,NA,NA,NA,90,NA,NA,95.4,897.4,"MFH, Wooden",5,residential,MFH,w,NULL,NA,gross,"Gontia, Paul; Nﾃ､geli, Claudio; Rosado, Leonardo; Kalmykova, Yuliya; ﾃ・EEEsterbring, Magnus",2018,Material-intensity database of residential buildings: A case-study of Sweden in the international context,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2017.11.022,https://doi.org/10.1016/j.resconrec.2017.11.022,NULL,NULL,"Brick is originally ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",,"Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1990, Urban pop. in 2000, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,,"Dfb,Dfc",6896,3984.7225,4347.225,75.085,94.9574975,410335,8559,NA,8896,0.831,0.84,26364,35603,NULL,NULL
231,Europe,Sweden,NA,1880,1901,14,NA,NA,NA,14,203,NA,NA,203,18,NA,233,251,280,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,280.3,NA,4,NA,NA,NA,NA,NA,NA,0,NA,NA,4,752.3,"MFH, Wooden-Brick",3,residential,MFH,w-b,NULL,NA,gross,"Gontia, Paul; Nﾃ､geli, Claudio; Rosado, Leonardo; Kalmykova, Yuliya; ﾃ・EEEsterbring, Magnus",2018,Material-intensity database of residential buildings: A case-study of Sweden in the international context,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2017.11.022,https://doi.org/10.1016/j.resconrec.2017.11.022,NULL,NULL,"Brick is originally ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",,"Heating Degree Days: No data before 1948, HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: No data before 1948, CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,,"Dfb,Dfc",6896,NA,4100.45025,NA,71.1750025,410335,4572,NA,5156,NA,0.657,2118,3550,NULL,NULL
232,Europe,Sweden,NA,1900,1911,107,NA,NA,NA,107,137,NA,NA,137,172,NA,201,373,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240,NA,4,NA,NA,NA,NA,NA,NA,0,NA,NA,4,861,"MFH, Wooden-Brick",3,residential,MFH,w-b,NULL,NA,gross,"Gontia, Paul; Nﾃ､geli, Claudio; Rosado, Leonardo; Kalmykova, Yuliya; ﾃ・EEEsterbring, Magnus",2018,Material-intensity database of residential buildings: A case-study of Sweden in the international context,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2017.11.022,https://doi.org/10.1016/j.resconrec.2017.11.022,NULL,NULL,"Brick is originally ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",,"Heating Degree Days: No data before 1948, HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: No data before 1948, CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,,"Dfb,Dfc",6896,NA,4100.45025,NA,71.1750025,410335,5117,NA,5542,NA,0.657,3438,4516,NULL,NULL
233,Europe,Sweden,NA,1920,1931,48,NA,NA,NA,48,149,NA,NA,149,306,NA,52,358,269,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,275,NA,4,NA,NA,NA,NA,NA,NA,0,NA,NA,4,834,"MFH, Wooden-Brick",4,residential,MFH,w-b,NULL,NA,gross,"Gontia, Paul; Nﾃ､geli, Claudio; Rosado, Leonardo; Kalmykova, Yuliya; ﾃ・EEEsterbring, Magnus",2018,Material-intensity database of residential buildings: A case-study of Sweden in the international context,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2017.11.022,https://doi.org/10.1016/j.resconrec.2017.11.022,NULL,NULL,"Brick is originally ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",,"Heating Degree Days: No data before 1948, HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: No data before 1948, CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,,"Dfb,Dfc",6896,NA,4100.45025,NA,71.1750025,410335,5876,NA,6152,NA,0.657,4474,5168,NULL,NULL
234,Europe,Sweden,NA,1880,1891,6,NA,NA,NA,6,76,NA,NA,76,17,NA,434,451,912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,912,NA,3,NA,NA,NA,NA,NA,NA,0,NA,NA,3,1448,"MFH, Brick",4,residential,MFH,b,NULL,NA,gross,"Gontia, Paul; Nﾃ､geli, Claudio; Rosado, Leonardo; Kalmykova, Yuliya; ﾃ・EEEsterbring, Magnus",2018,Material-intensity database of residential buildings: A case-study of Sweden in the international context,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2017.11.022,https://doi.org/10.1016/j.resconrec.2017.11.022,NULL,NULL,"Brick is originally ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",,"Heating Degree Days: No data before 1948, HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: No data before 1948, CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,,"Dfb,Dfc",6896,NA,4100.45025,NA,71.1750025,410335,4572,NA,4794,NA,0.657,2118,2676,NULL,NULL
235,Europe,Sweden,NA,1890,1911,0,NA,NA,NA,NA,79,NA,NA,79,17,NA,108,125,1114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1114,NA,5,NA,NA,NA,NA,NA,NA,0,NA,NA,5,1323,"MFH, Brick",5,residential,MFH,b,NULL,NA,gross,"Gontia, Paul; Nﾃ､geli, Claudio; Rosado, Leonardo; Kalmykova, Yuliya; ﾃ・EEEsterbring, Magnus",2018,Material-intensity database of residential buildings: A case-study of Sweden in the international context,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2017.11.022,https://doi.org/10.1016/j.resconrec.2017.11.022,NULL,NULL,"Brick is originally ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",,"Heating Degree Days: No data before 1948, HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: No data before 1948, CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,,"Dfb,Dfc",6896,NA,4100.45025,NA,71.1750025,410335,4780,NA,5542,NA,0.657,2520,4516,NULL,NULL
236,Europe,Sweden,NA,1890,1901,36,NA,NA,NA,36,70,NA,NA,70,126,NA,468,594,845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,845,NA,3,NA,NA,NA,NA,NA,NA,0,NA,NA,3,1548,"MFH, Brick",6,residential,MFH,b,NULL,NA,gross,"Gontia, Paul; Nﾃ､geli, Claudio; Rosado, Leonardo; Kalmykova, Yuliya; ﾃ・EEEsterbring, Magnus",2018,Material-intensity database of residential buildings: A case-study of Sweden in the international context,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2017.11.022,https://doi.org/10.1016/j.resconrec.2017.11.022,NULL,NULL,"Brick is originally ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",,"Heating Degree Days: No data before 1948, HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: No data before 1948, CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,,"Dfb,Dfc",6896,NA,4100.45025,NA,71.1750025,410335,4780,NA,5156,NA,0.657,2520,3550,NULL,NULL
237,Europe,Sweden,NA,1890,1901,23,NA,NA,NA,23,79,NA,NA,79,56,NA,416,472,936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,936,NA,2,NA,NA,NA,NA,NA,NA,0,NA,NA,2,1512,"MFH, Brick",5,residential,MFH,b,NULL,NA,gross,"Gontia, Paul; Nﾃ､geli, Claudio; Rosado, Leonardo; Kalmykova, Yuliya; ﾃ・EEEsterbring, Magnus",2018,Material-intensity database of residential buildings: A case-study of Sweden in the international context,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2017.11.022,https://doi.org/10.1016/j.resconrec.2017.11.022,NULL,NULL,"Brick is originally ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",,"Heating Degree Days: No data before 1948, HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: No data before 1948, CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,,"Dfb,Dfc",6896,NA,4100.45025,NA,71.1750025,410335,4780,NA,5156,NA,0.657,2520,3550,NULL,NULL
238,Europe,Sweden,NA,1900,1911,38,NA,NA,NA,38,61,NA,NA,61,238,NA,297,535,993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,993,NA,3,NA,NA,NA,NA,NA,NA,0,NA,NA,3,1630,"MFH, Brick",5,residential,MFH,b,NULL,NA,gross,"Gontia, Paul; Nﾃ､geli, Claudio; Rosado, Leonardo; Kalmykova, Yuliya; ﾃ・EEEsterbring, Magnus",2018,Material-intensity database of residential buildings: A case-study of Sweden in the international context,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2017.11.022,https://doi.org/10.1016/j.resconrec.2017.11.022,NULL,NULL,"Brick is originally ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",,"Heating Degree Days: No data before 1948, HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: No data before 1948, CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,,"Dfb,Dfc",6896,NA,4100.45025,NA,71.1750025,410335,5117,NA,5542,NA,0.657,3438,4516,NULL,NULL
239,Europe,Sweden,NA,1910,1921,30,NA,NA,NA,30,72,NA,NA,72,154,NA,375,529,836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,836,NA,3,NA,NA,NA,NA,NA,NA,0,NA,NA,3,1470,"MFH, Brick",7,residential,MFH,b,NULL,NA,gross,"Gontia, Paul; Nﾃ､geli, Claudio; Rosado, Leonardo; Kalmykova, Yuliya; ﾃ・EEEsterbring, Magnus",2018,Material-intensity database of residential buildings: A case-study of Sweden in the international context,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2017.11.022,https://doi.org/10.1016/j.resconrec.2017.11.022,NULL,NULL,"Brick is originally ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",,"Heating Degree Days: No data before 1948, HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: No data before 1948, CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,,"Dfb,Dfc",6896,NA,4100.45025,NA,71.1750025,410335,5499,NA,5929,NA,0.657,4476,4166,NULL,NULL
240,Europe,Sweden,NA,1920,1931,24,NA,NA,NA,24,55.5,NA,NA,55.5,174,NA,205,379,605,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,605.3,NA,3,NA,NA,NA,NA,NA,NA,0,NA,NA,3,1066.8,"MFH, Brick",5,residential,MFH,b,NULL,NA,gross,"Gontia, Paul; Nﾃ､geli, Claudio; Rosado, Leonardo; Kalmykova, Yuliya; ﾃ・EEEsterbring, Magnus",2018,Material-intensity database of residential buildings: A case-study of Sweden in the international context,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2017.11.022,https://doi.org/10.1016/j.resconrec.2017.11.022,NULL,NULL,"Brick is originally ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",,"Heating Degree Days: No data before 1948, HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: No data before 1948, CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,,"Dfb,Dfc",6896,NA,4100.45025,NA,71.1750025,410335,5876,NA,6152,NA,0.657,4474,5168,NULL,NULL
